(2.41392e-07, 0, 0), (2.2021e+06, 0, 0), (2202.76, 0, 0)
(2.52265e-07, 0, 0), (2.3011e+06, 0, 0), (2301.75, 0, 0)
(2.52375e-07, 0, 0), (2.3021e+06, 0, 0), (2302.75, 0, 0)
(2.63248e-07, 0, 0), (2.4011e+06, 0, 0), (2401.74, 0, 0)
(2.63358e-07, 0, 0), (2.4021e+06, 0, 0), (2402.74, 0, 0)
(2.74231e-07, 0, 0), (2.5011e+06, 0, 0), (2501.73, 0, 0)
(2.7434e-07, 0, 0), (2.5021e+06, 0, 0), (2502.73, 0, 0)
(2.85214e-07, 0, 0), (2.6011e+06, 0, 0), (2601.71, 0, 0)
(2.85323e-07, 0, 0), (2.6021e+06, 0, 0), (2602.71, 0, 0)
(2.96197e-07, 0, 0), (2.7011e+06, 0, 0), (2701.7, 0, 0)
(2.96306e-07, 0, 0), (2.7021e+06, 0, 0), (2702.7, 0, 0)
(3.0718e-07, 0, 0), (2.8011e+06, 0, 0), (2801.69, 0, 0)
(3.07289e-07, 0, 0), (2.8021e+06, 0, 0), (2802.69, 0, 0)
(3.18163e-07, 0, 0), (2.9011e+06, 0, 0), (2901.68, 0, 0)
(3.18273e-07, 0, 0), (2.9021e+06, 0, 0), (2902.68, 0, 0)
(3.29146e-07, 0, 0), (3.0011e+06, 0, 0), (3001.67, 0, 0)
(3.29256e-07, 0, 0), (3.0021e+06, 0, 0), (3002.67, 0, 0)
(3.40129e-07, 0, 0), (3.1011e+06, 0, 0), (3101.66, 0, 0)
(3.40239e-07, 0, 0), (3.1021e+06, 0, 0), (3102.66, 0, 0)
(3.51113e-07, 0, 0), (3.2011e+06, 0, 0), (3201.65, 0, 0)
(3.51223e-07, 0, 0), (3.2021e+06, 0, 0), (3202.65, 0, 0)
(3.62096e-07, 0, 0), (3.3011e+06, 0, 0), (3301.64, 0, 0)
(3.62206e-07, 0, 0), (3.3021e+06, 0, 0), (3302.64, 0, 0)
(3.7308e-07, 0, 0), (3.4011e+06, 0, 0), (3401.63, 0, 0)
(3.7319e-07, 0, 0), (3.4021e+06, 0, 0), (3402.63, 0, 0)
(3.84064e-07, 0, 0), (3.5011e+06, 0, 0), (3501.62, 0, 0)
(3.84173e-07, 0, 0), (3.5021e+06, 0, 0), (3502.62, 0, 0)
(3.95047e-07, 0, 0), (3.6011e+06, 0, 0), (3601.61, 0, 0)
(3.95157e-07, 0, 0), (3.6021e+06, 0, 0), (3602.61, 0, 0)
(4.06031e-07, 0, 0), (3.7011e+06, 0, 0), (3701.59, 0, 0)
(4.06141e-07, 0, 0), (3.7021e+06, 0, 0), (3702.59, 0, 0)
(4.17015e-07, 0, 0), (3.8011e+06, 0, 0), (3801.58, 0, 0)
(4.17125e-07, 0, 0), (3.8021e+06, 0, 0), (3802.58, 0, 0)
(4.27999e-07, 0, 0), (3.9011e+06, 0, 0), (3901.57, 0, 0)
(4.28108e-07, 0, 0), (3.9021e+06, 0, 0), (3902.57, 0, 0)
(4.38982e-07, 0, 0), (4.0011e+06, 0, 0), (4001.56, 0, 0)
(4.39092e-07, 0, 0), (4.0021e+06, 0, 0), (4002.56, 0, 0)
(4.49966e-07, 0, 0), (4.1011e+06, 0, 0), (4101.55, 0, 0)
(4.50076e-07, 0, 0), (4.1021e+06, 0, 0), (4102.55, 0, 0)
(4.6095e-07, 0, 0), (4.2011e+06, 0, 0), (4201.54, 0, 0)
(4.6106e-07, 0, 0), (4.2021e+06, 0, 0), (4202.54, 0, 0)
(4.71934e-07, 0, 0), (4.3011e+06, 0, 0), (4301.53, 0, 0)
(4.72044e-07, 0, 0), (4.3021e+06, 0, 0), (4302.53, 0, 0)
(4.82918e-07, 0, 0), (4.4011e+06, 0, 0), (4401.52, 0, 0)
(4.83028e-07, 0, 0), (4.4021e+06, 0, 0), (4402.52, 0, 0)
(4.93902e-07, 0, 0), (4.5011e+06, 0, 0), (4501.51, 0, 0)
(4.94012e-07, 0, 0), (4.5021e+06, 0, 0), (4502.51, 0, 0)
(5.04886e-07, 0, 0), (4.6011e+06, 0, 0), (4601.5, 0, 0)
(5.04996e-07, 0, 0), (4.6021e+06, 0, 0), (4602.5, 0, 0)
(5.1587e-07, 0, 0), (4.7011e+06, 0, 0), (4701.48, 0, 0)
(5.1598e-07, 0, 0), (4.7021e+06, 0, 0), (4702.48, 0, 0)
(5.26855e-07, 0, 0), (4.8011e+06, 0, 0), (4801.47, 0, 0)
(5.26964e-07, 0, 0), (4.8021e+06, 0, 0), (4802.47, 0, 0)
(5.37839e-07, 0, 0), (4.9011e+06, 0, 0), (4901.46, 0, 0)
(5.37949e-07, 0, 0), (4.9021e+06, 0, 0), (4902.46, 0, 0)
(5.48823e-07, 0, 0), (5.0011e+06, 0, 0), (5001.45, 0, 0)
(5.48933e-07, 0, 0), (5.0021e+06, 0, 0), (5002.45, 0, 0)
(5.59807e-07, 0, 0), (5.1011e+06, 0, 0), (5101.44, 0, 0)
(5.59917e-07, 0, 0), (5.1021e+06, 0, 0), (5102.44, 0, 0)
(5.70791e-07, 0, 0), (5.2011e+06, 0, 0), (5201.43, 0, 0)
(5.70901e-07, 0, 0), (5.2021e+06, 0, 0), (5202.43, 0, 0)
(5.81776e-07, 0, 0), (5.3011e+06, 0, 0), (5301.42, 0, 0)
(5.81885e-07, 0, 0), (5.3021e+06, 0, 0), (5302.42, 0, 0)
(5.9276e-07, 0, 0), (5.4011e+06, 0, 0), (5401.41, 0, 0)
(5.9287e-07, 0, 0), (5.4021e+06, 0, 0), (5402.41, 0, 0)
(6.03744e-07, 0, 0), (5.5011e+06, 0, 0), (5501.4, 0, 0)
(6.03854e-07, 0, 0), (5.5021e+06, 0, 0), (5502.4, 0, 0)
(6.14729e-07, 0, 0), (5.6011e+06, 0, 0), (5601.39, 0, 0)
(6.14838e-07, 0, 0), (5.6021e+06, 0, 0), (5602.39, 0, 0)
(6.25713e-07, 0, 0), (5.7011e+06, 0, 0), (5701.37, 0, 0)
(6.25823e-07, 0, 0), (5.7021e+06, 0, 0), (5702.37, 0, 0)
(6.36697e-07, 0, 0), (5.8011e+06, 0, 0), (5801.36, 0, 0)
(6.36807e-07, 0, 0), (5.8021e+06, 0, 0), (5802.36, 0, 0)
(6.47682e-07, 0, 0), (5.9011e+06, 0, 0), (5901.35, 0, 0)
(6.47792e-07, 0, 0), (5.9021e+06, 0, 0), (5902.35, 0, 0)
(6.58666e-07, 0, 0), (6.0011e+06, 0, 0), (6001.34, 0, 0)
(6.58776e-07, 0, 0), (6.0021e+06, 0, 0), (6002.34, 0, 0)
(6.69651e-07, 0, 0), (6.1011e+06, 0, 0), (6101.33, 0, 0)
(6.6976e-07, 0, 0), (6.1021e+06, 0, 0), (6102.33, 0, 0)
(6.80635e-07, 0, 0), (6.2011e+06, 0, 0), (6201.32, 0, 0)
(6.80745e-07, 0, 0), (6.2021e+06, 0, 0), (6202.32, 0, 0)
(6.9162e-07, 0, 0), (6.3011e+06, 0, 0), (6301.31, 0, 0)
(6.91729e-07, 0, 0), (6.3021e+06, 0, 0), (6302.31, 0, 0)
(7.02604e-07, 0, 0), (6.4011e+06, 0, 0), (6401.3, 0, 0)
(7.02714e-07, 0, 0), (6.4021e+06, 0, 0), (6402.3, 0, 0)
(7.13589e-07, 0, 0), (6.5011e+06, 0, 0), (6501.29, 0, 0)
(7.13698e-07, 0, 0), (6.5021e+06, 0, 0), (6502.29, 0, 0)
(7.24573e-07, 0, 0), (6.6011e+06, 0, 0), (6601.28, 0, 0)
(7.24683e-07, 0, 0), (6.6021e+06, 0, 0), (6602.28, 0, 0)
(7.35558e-07, 0, 0), (6.7011e+06, 0, 0), (6701.26, 0, 0)
(7.35667e-07, 0, 0), (6.7021e+06, 0, 0), (6702.26, 0, 0)
(7.46542e-07, 0, 0), (6.8011e+06, 0, 0), (6801.25, 0, 0)
(7.46652e-07, 0, 0), (6.8021e+06, 0, 0), (6802.25, 0, 0)
(7.57527e-07, 0, 0), (6.9011e+06, 0, 0), (6901.24, 0, 0)
(7.57637e-07, 0, 0), (6.9021e+06, 0, 0), (6902.24, 0, 0)
(7.68511e-07, 0, 0), (7.0011e+06, 0, 0), (7001.23, 0, 0)
(7.68621e-07, 0, 0), (7.0021e+06, 0, 0), (7002.23, 0, 0)
(7.79496e-07, 0, 0), (7.1011e+06, 0, 0), (7101.22, 0, 0)
(7.79606e-07, 0, 0), (7.1021e+06, 0, 0), (7102.22, 0, 0)
(7.9048e-07, 0, 0), (7.2011e+06, 0, 0), (7201.21, 0, 0)
(7.9059e-07, 0, 0), (7.2021e+06, 0, 0), (7202.21, 0, 0)
(8.01465e-07, 0, 0), (7.3011e+06, 0, 0), (7301.2, 0, 0)
(8.01575e-07, 0, 0), (7.3021e+06, 0, 0), (7302.2, 0, 0)
(8.1245e-07, 0, 0), (7.4011e+06, 0, 0), (7401.19, 0, 0)
(8.1256e-07, 0, 0), (7.4021e+06, 0, 0), (7402.19, 0, 0)
(8.23434e-07, 0, 0), (7.5011e+06, 0, 0), (7501.18, 0, 0)
(8.23544e-07, 0, 0), (7.5021e+06, 0, 0), (7502.18, 0, 0)
(8.34419e-07, 0, 0), (7.6011e+06, 0, 0), (7601.17, 0, 0)
(8.34529e-07, 0, 0), (7.6021e+06, 0, 0), (7602.17, 0, 0)
(8.45404e-07, 0, 0), (7.7011e+06, 0, 0), (7701.16, 0, 0)
(8.45514e-07, 0, 0), (7.7021e+06, 0, 0), (7702.16, 0, 0)
(8.56388e-07, 0, 0), (7.8011e+06, 0, 0), (7801.14, 0, 0)
(8.56498e-07, 0, 0), (7.8021e+06, 0, 0), (7802.14, 0, 0)
(8.67373e-07, 0, 0), (7.9011e+06, 0, 0), (7901.13, 0, 0)
(8.67483e-07, 0, 0), (7.9021e+06, 0, 0), (7902.13, 0, 0)
(8.78358e-07, 0, 0), (8.0011e+06, 0, 0), (8001.12, 0, 0)
(8.78468e-07, 0, 0), (8.0021e+06, 0, 0), (8002.12, 0, 0)
(8.89342e-07, 0, 0), (8.1011e+06, 0, 0), (8101.11, 0, 0)
(8.89452e-07, 0, 0), (8.1021e+06, 0, 0), (8102.11, 0, 0)
(9.00327e-07, 0, 0), (8.2011e+06, 0, 0), (8201.1, 0, 0)
(9.00437e-07, 0, 0), (8.2021e+06, 0, 0), (8202.1, 0, 0)
(9.11312e-07, 0, 0), (8.3011e+06, 0, 0), (8301.09, 0, 0)
(9.11422e-07, 0, 0), (8.3021e+06, 0, 0), (8302.09, 0, 0)
(9.22297e-07, 0, 0), (8.4011e+06, 0, 0), (8401.08, 0, 0)
(9.22407e-07, 0, 0), (8.4021e+06, 0, 0), (8402.08, 0, 0)
(9.33281e-07, 0, 0), (8.5011e+06, 0, 0), (8501.07, 0, 0)
(9.33391e-07, 0, 0), (8.5021e+06, 0, 0), (8502.07, 0, 0)
(9.44266e-07, 0, 0), (8.6011e+06, 0, 0), (8601.06, 0, 0)
(9.44376e-07, 0, 0), (8.6021e+06, 0, 0), (8602.06, 0, 0)
(9.55251e-07, 0, 0), (8.7011e+06, 0, 0), (8701.05, 0, 0)
(9.55361e-07, 0, 0), (8.7021e+06, 0, 0), (8702.05, 0, 0)
(9.66236e-07, 0, 0), (8.8011e+06, 0, 0), (8801.03, 0, 0)
(9.66346e-07, 0, 0), (8.8021e+06, 0, 0), (8802.03, 0, 0)
(9.77221e-07, 0, 0), (8.9011e+06, 0, 0), (8901.02, 0, 0)
(9.7733e-07, 0, 0), (8.9021e+06, 0, 0), (8902.02, 0, 0)
(9.88205e-07, 0, 0), (9.0011e+06, 0, 0), (9001.01, 0, 0)
(9.88315e-07, 0, 0), (9.0021e+06, 0, 0), (9002.01, 0, 0)
(9.9919e-07, 0, 0), (9.1011e+06, 0, 0), (9101, 0, 0)
(9.993e-07, 0, 0), (9.1021e+06, 0, 0), (9102, 0, 0)
(1.01017e-06, 0, 0), (9.2011e+06, 0, 0), (9200.99, 0, 0)
(1.01028e-06, 0, 0), (9.2021e+06, 0, 0), (9201.99, 0, 0)
(1.02116e-06, 0, 0), (9.3011e+06, 0, 0), (9300.98, 0, 0)
(1.02127e-06, 0, 0), (9.3021e+06, 0, 0), (9301.98, 0, 0)
(1.03214e-06, 0, 0), (9.4011e+06, 0, 0), (9400.97, 0, 0)
(1.03225e-06, 0, 0), (9.4021e+06, 0, 0), (9401.97, 0, 0)
(1.04313e-06, 0, 0), (9.5011e+06, 0, 0), (9500.96, 0, 0)
(1.04324e-06, 0, 0), (9.5021e+06, 0, 0), (9501.96, 0, 0)
(1.05411e-06, 0, 0), (9.6011e+06, 0, 0), (9600.95, 0, 0)
(1.05422e-06, 0, 0), (9.6021e+06, 0, 0), (9601.95, 0, 0)
(1.0651e-06, 0, 0), (9.7011e+06, 0, 0), (9700.94, 0, 0)
(1.06521e-06, 0, 0), (9.7021e+06, 0, 0), (9701.94, 0, 0)
(1.07608e-06, 0, 0), (9.8011e+06, 0, 0), (9800.92, 0, 0)
(1.07619e-06, 0, 0), (9.8021e+06, 0, 0), (9801.92, 0, 0)
(1.08707e-06, 0, 0), (9.9011e+06, 0, 0), (9900.91, 0, 0)
(1.08718e-06, 0, 0), (9.9021e+06, 0, 0), (9901.91, 0, 0)
(1.09805e-06, 0, 0), (1.00011e+07, 0, 0), (10000.9, 0, 0)
(1.09816e-06, 0, 0), (1.00021e+07, 0, 0), (10001.9, 0, 0)
(1.10904e-06, 0, 0), (1.01011e+07, 0, 0), (10100.9, 0, 0)
(1.10915e-06, 0, 0), (1.01021e+07, 0, 0), (10101.9, 0, 0)
(1.12002e-06, 0, 0), (1.02011e+07, 0, 0), (10200.9, 0, 0)
(1.12013e-06, 0, 0), (1.02021e+07, 0, 0), (10201.9, 0, 0)
(1.13101e-06, 0, 0), (1.03011e+07, 0, 0), (10300.9, 0, 0)
(1.13112e-06, 0, 0), (1.03021e+07, 0, 0), (10301.9, 0, 0)
(1.14199e-06, 0, 0), (1.04011e+07, 0, 0), (10400.9, 0, 0)
(1.1421e-06, 0, 0), (1.04021e+07, 0, 0), (10401.9, 0, 0)
(1.15298e-06, 0, 0), (1.05011e+07, 0, 0), (10500.8, 0, 0)
(1.15309e-06, 0, 0), (1.05021e+07, 0, 0), (10501.8, 0, 0)
(1.16396e-06, 0, 0), (1.06011e+07, 0, 0), (10600.8, 0, 0)
(1.16407e-06, 0, 0), (1.06021e+07, 0, 0), (10601.8, 0, 0)
(1.17495e-06, 0, 0), (1.07011e+07, 0, 0), (10700.8, 0, 0)
(1.17506e-06, 0, 0), (1.07021e+07, 0, 0), (10701.8, 0, 0)
(1.18593e-06, 0, 0), (1.08011e+07, 0, 0), (10800.8, 0, 0)
(1.18604e-06, 0, 0), (1.08021e+07, 0, 0), (10801.8, 0, 0)
(1.19692e-06, 0, 0), (1.09011e+07, 0, 0), (10900.8, 0, 0)
(1.19703e-06, 0, 0), (1.09021e+07, 0, 0), (10901.8, 0, 0)
(1.2079e-06, 0, 0), (1.10011e+07, 0, 0), (11000.8, 0, 0)
(1.20801e-06, 0, 0), (1.10021e+07, 0, 0), (11001.8, 0, 0)
(1.21889e-06, 0, 0), (1.11011e+07, 0, 0), (11100.8, 0, 0)
(1.219e-06, 0, 0), (1.11021e+07, 0, 0), (11101.8, 0, 0)
(1.22987e-06, 0, 0), (1.12011e+07, 0, 0), (11200.8, 0, 0)
(1.22998e-06, 0, 0), (1.12021e+07, 0, 0), (11201.8, 0, 0)
(1.24086e-06, 0, 0), (1.13011e+07, 0, 0), (11300.8, 0, 0)
(1.24097e-06, 0, 0), (1.13021e+07, 0, 0), (11301.8, 0, 0)
(1.25184e-06, 0, 0), (1.14011e+07, 0, 0), (11400.7, 0, 0)
(1.25195e-06, 0, 0), (1.14021e+07, 0, 0), (11401.7, 0, 0)
(1.26283e-06, 0, 0), (1.15011e+07, 0, 0), (11500.7, 0, 0)
(1.26294e-06, 0, 0), (1.15021e+07, 0, 0), (11501.7, 0, 0)
(1.27381e-06, 0, 0), (1.16011e+07, 0, 0), (11600.7, 0, 0)
(1.27392e-06, 0, 0), (1.16021e+07, 0, 0), (11601.7, 0, 0)
(1.2848e-06, 0, 0), (1.17011e+07, 0, 0), (11700.7, 0, 0)
(1.28491e-06, 0, 0), (1.17021e+07, 0, 0), (11701.7, 0, 0)
(1.29578e-06, 0, 0), (1.18011e+07, 0, 0), (11800.7, 0, 0)
(1.29589e-06, 0, 0), (1.18021e+07, 0, 0), (11801.7, 0, 0)
(1.30677e-06, 0, 0), (1.19011e+07, 0, 0), (11900.7, 0, 0)
(1.30688e-06, 0, 0), (1.19021e+07, 0, 0), (11901.7, 0, 0)
(1.31775e-06, 0, 0), (1.20011e+07, 0, 0), (12000.7, 0, 0)
(1.31786e-06, 0, 0), (1.20021e+07, 0, 0), (12001.7, 0, 0)
(1.32874e-06, 0, 0), (1.21011e+07, 0, 0), (12100.7, 0, 0)
(1.32885e-06, 0, 0), (1.21021e+07, 0, 0), (12101.7, 0, 0)
(1.33972e-06, 0, 0), (1.22011e+07, 0, 0), (12200.7, 0, 0)
(1.33983e-06, 0, 0), (1.22021e+07, 0, 0), (12201.7, 0, 0)
(1.35071e-06, 0, 0), (1.23011e+07, 0, 0), (12300.7, 0, 0)
(1.35082e-06, 0, 0), (1.23021e+07, 0, 0), (12301.7, 0, 0)
(1.36169e-06, 0, 0), (1.24011e+07, 0, 0), (12400.6, 0, 0)
(1.3618e-06, 0, 0), (1.24021e+07, 0, 0), (12401.6, 0, 0)
(1.37268e-06, 0, 0), (1.25011e+07, 0, 0), (12500.6, 0, 0)
(1.37279e-06, 0, 0), (1.25021e+07, 0, 0), (12501.6, 0, 0)
(1.38366e-06, 0, 0), (1.26011e+07, 0, 0), (12600.6, 0, 0)
(1.38377e-06, 0, 0), (1.26021e+07, 0, 0), (12601.6, 0, 0)
(1.39465e-06, 0, 0), (1.27011e+07, 0, 0), (12700.6, 0, 0)
(1.39476e-06, 0, 0), (1.27021e+07, 0, 0), (12701.6, 0, 0)
(1.40563e-06, 0, 0), (1.28011e+07, 0, 0), (12800.6, 0, 0)
(1.40574e-06, 0, 0), (1.28021e+07, 0, 0), (12801.6, 0, 0)
(1.41662e-06, 0, 0), (1.29011e+07, 0, 0), (12900.6, 0, 0)
(1.41673e-06, 0, 0), (1.29021e+07, 0, 0), (12901.6, 0, 0)
(1.4276e-06, 0, 0), (1.30011e+07, 0, 0), (13000.6, 0, 0)
(1.42771e-06, 0, 0), (1.30021e+07, 0, 0), (13001.6, 0, 0)
(1.43859e-06, 0, 0), (1.31011e+07, 0, 0), (13100.6, 0, 0)
(1.4387e-06, 0, 0), (1.31021e+07, 0, 0), (13101.6, 0, 0)
(1.44957e-06, 0, 0), (1.32011e+07, 0, 0), (13200.6, 0, 0)
(1.44968e-06, 0, 0), (1.32021e+07, 0, 0), (13201.6, 0, 0)
(1.46056e-06, 0, 0), (1.33011e+07, 0, 0), (13300.5, 0, 0)
(1.46067e-06, 0, 0), (1.33021e+07, 0, 0), (13301.5, 0, 0)
(1.47154e-06, 0, 0), (1.34011e+07, 0, 0), (13400.5, 0, 0)
(1.47165e-06, 0, 0), (1.34021e+07, 0, 0), (13401.5, 0, 0)
(1.48253e-06, 0, 0), (1.35011e+07, 0, 0), (13500.5, 0, 0)
(1.48264e-06, 0, 0), (1.35021e+07, 0, 0), (13501.5, 0, 0)
(1.49351e-06, 0, 0), (1.36011e+07, 0, 0), (13600.5, 0, 0)
(1.49362e-06, 0, 0), (1.36021e+07, 0, 0), (13601.5, 0, 0)
(1.5045e-06, 0, 0), (1.37011e+07, 0, 0), (13700.5, 0, 0)
(1.50461e-06, 0, 0), (1.37021e+07, 0, 0), (13701.5, 0, 0)
(1.51548e-06, 0, 0), (1.38011e+07, 0, 0), (13800.5, 0, 0)
(1.51559e-06, 0, 0), (1.38021e+07, 0, 0), (13801.5, 0, 0)
(1.52647e-06, 0, 0), (1.39011e+07, 0, 0), (13900.5, 0, 0)
(1.52658e-06, 0, 0), (1.39021e+07, 0, 0), (13901.5, 0, 0)
(1.53745e-06, 0, 0), (1.40011e+07, 0, 0), (14000.5, 0, 0)
(1.53756e-06, 0, 0), (1.40021e+07, 0, 0), (14001.5, 0, 0)
(1.54844e-06, 0, 0), (1.41011e+07, 0, 0), (14100.5, 0, 0)
(1.54855e-06, 0, 0), (1.41021e+07, 0, 0), (14101.5, 0, 0)
(1.55942e-06, 0, 0), (1.42011e+07, 0, 0), (14200.4, 0, 0)
(1.55953e-06, 0, 0), (1.42021e+07, 0, 0), (14201.4, 0, 0)
(1.57041e-06, 0, 0), (1.43011e+07, 0, 0), (14300.4, 0, 0)
(1.57052e-06, 0, 0), (1.43021e+07, 0, 0), (14301.4, 0, 0)
(1.58139e-06, 0, 0), (1.44011e+07, 0, 0), (14400.4, 0, 0)
(1.5815e-06, 0, 0), (1.44021e+07, 0, 0), (14401.4, 0, 0)
(1.59238e-06, 0, 0), (1.45011e+07, 0, 0), (14500.4, 0, 0)
(1.59249e-06, 0, 0), (1.45021e+07, 0, 0), (14501.4, 0, 0)
(1.60336e-06, 0, 0), (1.46011e+07, 0, 0), (14600.4, 0, 0)
(1.60347e-06, 0, 0), (1.46021e+07, 0, 0), (14601.4, 0, 0)
(1.61435e-06, 0, 0), (1.47011e+07, 0, 0), (14700.4, 0, 0)
(1.61446e-06, 0, 0), (1.47021e+07, 0, 0), (14701.4, 0, 0)
(1.62533e-06, 0, 0), (1.48011e+07, 0, 0), (14800.4, 0, 0)
(1.62544e-06, 0, 0), (1.48021e+07, 0, 0), (14801.4, 0, 0)
(1.63632e-06, 0, 0), (1.49011e+07, 0, 0), (14900.4, 0, 0)
(1.63643e-06, 0, 0), (1.49021e+07, 0, 0), (14901.4, 0, 0)
(1.6473e-06, 0, 0), (1.50011e+07, 0, 0), (15000.4, 0, 0)
(1.64741e-06, 0, 0), (1.50021e+07, 0, 0), (15001.4, 0, 0)
(1.65829e-06, 0, 0), (1.51011e+07, 0, 0), (15100.3, 0, 0)
(1.6584e-06, 0, 0), (1.51021e+07, 0, 0), (15101.3, 0, 0)
(1.66927e-06, 0, 0), (1.52011e+07, 0, 0), (15200.3, 0, 0)
(1.66938e-06, 0, 0), (1.52021e+07, 0, 0), (15201.3, 0, 0)
(1.68026e-06, 0, 0), (1.53011e+07, 0, 0), (15300.3, 0, 0)
(1.68037e-06, 0, 0), (1.53021e+07, 0, 0), (15301.3, 0, 0)
(1.69124e-06, 0, 0), (1.54011e+07, 0, 0), (15400.3, 0, 0)
(1.69135e-06, 0, 0), (1.54021e+07, 0, 0), (15401.3, 0, 0)
(1.70223e-06, 0, 0), (1.55011e+07, 0, 0), (15500.3, 0, 0)
(1.70234e-06, 0, 0), (1.55021e+07, 0, 0), (15501.3, 0, 0)
(1.71321e-06, 0, 0), (1.56011e+07, 0, 0), (15600.3, 0, 0)
(1.71332e-06, 0, 0), (1.56021e+07, 0, 0), (15601.3, 0, 0)
(1.7242e-06, 0, 0), (1.57011e+07, 0, 0), (15700.3, 0, 0)
(1.72431e-06, 0, 0), (1.57021e+07, 0, 0), (15701.3, 0, 0)
(1.73518e-06, 0, 0), (1.58011e+07, 0, 0), (15800.3, 0, 0)
(1.73529e-06, 0, 0), (1.58021e+07, 0, 0), (15801.3, 0, 0)
(1.74617e-06, 0, 0), (1.59011e+07, 0, 0), (15900.3, 0, 0)
(1.74628e-06, 0, 0), (1.59021e+07, 0, 0), (15901.3, 0, 0)
(1.75715e-06, 0, 0), (1.60011e+07, 0, 0), (16000.2, 0, 0)
(1.75726e-06, 0, 0), (1.60021e+07, 0, 0), (16001.2, 0, 0)
(1.76814e-06, 0, 0), (1.61011e+07, 0, 0), (16100.2, 0, 0)
(1.76825e-06, 0, 0), (1.61021e+07, 0, 0), (16101.2, 0, 0)
(1.77913e-06, 0, 0), (1.62011e+07, 0, 0), (16200.2, 0, 0)
(1.77923e-06, 0, 0), (1.62021e+07, 0, 0), (16201.2, 0, 0)
(1.79011e-06, 0, 0), (1.63011e+07, 0, 0), (16300.2, 0, 0)
(1.79022e-06, 0, 0), (1.63021e+07, 0, 0), (16301.2, 0, 0)
